x,y,z,radii
8.208852815420153,38.619616119702606,-6.961812615395167,40.09148099871468
8.079601736365984,34.99659999489361,-6.333163379276856,36.471234333505755
8.806903391246934,35.32256020510538,-6.418991883807998,36.96550099201205
11.369339999835143,42.43095452790989,-7.745648679079317,44.60541298588246
15.12858254373158,52.75963727784895,-9.677851082369374,55.73252315340843
21.24268209378469,69.48168235008181,-12.811287601510296,73.7772648906415
24.54102482789926,75.5295080982347,-14.00325836495732,80.64155093995042
22.8629864740018,66.3989340139512,-12.382542087572999,71.30821788019915
27.16201691746627,74.627028147583,-14.00325836495732,80.64155093995042
26.45552799521824,72.6859657866117,-6.767317166376376,77.64625660950176
22.69447338005055,65.90953645346718,-6.098597538680836,69.97355935957201
23.90270837908004,73.56497207219562,-6.767317166376376,77.64625660950176
22.496572250649532,73.58297225295466,-6.7318246202730165,77.23902531315309
18.27424826801368,63.72987736020561,-5.800337015897481,66.55140364865221
21.638748780101228,80.75690985955686,-7.314551409438892,83.92506539261228
19.01450359373757,76.26300847441145,-6.87640737479101,78.89792637876164
15.252930799394436,66.0677017697027,-5.932217274485576,68.06455991845681
15.51180315955413,72.97729619674134,-6.527323797756696,74.8926415170972
9.821794031266027,50.52874992758283,-4.503433559443126,51.67110528197683
5.387438045651787,30.553679442621732,-2.714337465417306,31.143529730176542
5.722021116476734,36.127419491157546,-3.200138665216258,36.7174733910721
5.520752598892229,39.282195886931696,-3.4705216970982455,39.81977076538084
4.196110839342896,34.17458032578779,-3.012341898982009,34.56274714683622
4.409590685790064,41.95445287855198,-3.6907573663289277,42.346691680601886
4.639812987734503,53.03330512483677,-4.6575363195791555,53.439236162143885
4.408593003660664,63.04581720702621,-5.529263295831259,63.4411815161754
4.481346262623248,85.50918058215395,-7.49135056391868,85.95360819319026
2.851227012623953,81.64845890059007,-7.147668714821471,82.0103012089073
1.1418196960456566,65.41480657570074,-5.723925783736193,65.67468308208528
4.591583189119975e-15,74.98624407162643,-6.560446276655327,75.27267934196584
-1.2577828429570284,72.0583308128358,-6.30524737843979,72.34460036322989
-1.96800925267418,56.356411422699296,-4.933552503373998,56.606166706170015
-3.3795027989891167,64.4847548440714,-5.649427362962149,64.81990956486865
-4.334636883164888,61.988195410175045,-5.436507429680816,62.376927306111476
-4.186170660486772,47.84814959764889,-4.202161152338559,48.214392074026314
-5.714763130341588,54.372339191623865,-4.78316597232067,54.8806747728531
-6.5123742706678405,53.03903212894733,-4.675161984152265,53.641467983220096
-6.450601637899862,45.898415585474694,-4.05505454965706,46.5265330983141
-9.44241259423977,59.61704681906807,-5.280831548968041,60.590746891545976
-13.722321378558284,77.82315175716904,-6.913677839948392,79.32555700851016
-15.414152439279954,79.29893983427624,-7.067610170244805,81.09173242556895
-20.705517743936383,97.41180221046349,-8.712824506906284,99.96844995208774
-21.890429259289576,94.81786621433676,-8.513693814372893,97.68368148754794
-18.912718723352143,75.85477165694721,-6.839597881978854,78.4755848135164
-24.634054274827985,91.93554215006739,-8.327055239988528,95.54224400448112
-26.822812884025073,93.54226507619111,-8.513693814372893,97.68368148754794
-22.49657225064952,73.58297225295468,-6.7318246202730165,77.23902531315309
-27.12397414587423,83.47900869152434,-7.679319554363756,88.11031048863512
-25.451929083419145,73.91776930189953,-6.839597881978854,78.4755848135164
-17.86921511521543,49.09526503243162,-4.57094056942378,52.445661356567435
-22.073868760944755,60.64745598070051,3.951915296572086e-15,64.5396746118728
-23.215684892885257,67.42324459861165,4.366369038994397e-15,71.30821788019915
-18.956598682530874,58.342411686063386,3.756288217455471e-15,61.344841958852875
-20.554422427876485,67.23048641964897,4.304778340040232e-15,70.30236543364808
-20.038055964117184,69.88100579575476,4.451417882901894e-15,72.69717090676502
-16.776627097211048,62.61122470642844,3.969074738481865e-15,64.81990956486865
-14.021799586015186,56.23836643345055,3.5490280734479284e-15,57.96002693868795
-25.483580081352994,110.38151231276873,6.936705602130315e-15,113.28499951104138
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
-11.547683457895724,165.1395671695198,1.0136574302875952e-14,165.54282116171666
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
3.766141931307766,107.84819424433779,6.6078226007484985e-15,107.91393249627765
nan,nan,nan,nan
18.426349942638563,263.50908085905644,1.6174678324477167e-14,264.15254317797763
11.61436466107796,132.75279553946416,8.159814865843388e-15,133.25988965185013
27.611459406636477,262.705487907712,1.6174678324477167e-14,264.15254317797763
nan,nan,nan,nan
17.506334907619213,124.56404535159149,7.702306286747611e-15,125.78820754049669
8.684859888436124,54.83404727535408,3.3994701425549863e-15,55.51756057210667
6.867821104637439,38.94934897111711,2.4217516261653827e-15,39.550205460896976
7.72836413724086,39.75898675912336,2.4801022574013914e-15,40.503143586022276
8.30718554722943,39.0822352505198,2.4465599193397267e-15,39.955355634671434
8.040424418750472,34.826904388822854,2.1886272231374232e-15,35.74299503597659
9.12543414115322,36.60011726357439,2.3097193588228106e-15,37.72057968764426
13.324051188797437,49.726035999240544,3.152251920559564e-15,51.48018061622803
18.18226090106166,63.40907928804626,4.039156366840678e-15,65.96442941185812
33.825845879224005,110.6393565665008,7.084254942475954e-15,115.6946631046321
36.97743109586848,113.80483093078671,7.327152463547232e-15,119.66148065954495
32.546543754843846,94.52202640356958,6.121302112477331e-15,99.96844995208774
40.456661771311836,111.15376468319228,7.243012189379687e-15,118.28736570287128
42.85838868951606,117.75245515865473,10.96316465708856,125.78820754049669
30.987146188860866,89.99320702982061,8.327055239988539,95.54224400448112
40.39897347185728,124.33525557311492,11.437727572301423,131.2332063466782
37.138019377925026,121.47298792760081,11.113098938407123,127.50851049004147
28.59918631223172,99.73721542737412,9.077523548902587,104.15290218092369
32.876049758333444,122.69508805026294,11.113098938407123,127.50851049004147
32.11580794306228,128.80947016313326,11.61436466107796,133.25988965185013
23.749965871233737,102.87240418632094,9.236910575597012,105.98166322029545
17.28135256848666,81.30237162621512,7.271945286917198,83.43621496028837
6.4821765972959025,33.34790764584738,2.972171024313,34.10183805005622
4.767522329212553,27.037962710284617,2.4020071072259785,27.559940762371856
5.683647422511219,35.885137522759095,3.1786775172605846,36.471234333505755
5.520752598892229,39.282195886931696,3.4705216970982504,39.81977076538084
4.182050636739252,34.060069164936195,3.002248233911486,34.44693532821916
4.349411582747618,41.381886959677935,3.640388412909125,41.768772752578506
4.201231752844067,48.020298671029416,4.217279775621884,48.38785882224842
4.666228410464294,66.73017517563711,5.852389970796048,67.14864432674806
nan,nan,nan,nan
nan,nan,nan,nan
2.4833820276453915,142.2728610783213,12.449158538896105,142.83807522517628
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
-27.191979295637434,258.71440125036963,45.869607748940965,264.15254317797763
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
11.099757623012623,126.87081017900826,22.456199517778465,129.32009894656687
10.290796327796883,97.91038678683499,17.359339158367774,99.96844995208774
12.500209915670338,101.8060399756223,18.085961662439463,104.15290218092369
12.818722508839658,91.20995001904262,16.240829735998386,93.52721090542889
9.109557480887524,57.51548234297295,10.267946809432427,59.13074900864829
7.216846040111722,40.928767742265656,7.3281775230117026,42.2012924147564
7.66304630547936,39.42295564542027,7.081436676545853,40.780368511142996
8.293141983708335,39.01616547873408,7.033297073494789,40.503143586022276
8.161575276369389,35.35166640574803,6.397418009462723,36.84126200122542
9.233018325766698,37.031613859972126,6.7295696413624055,38.75404701493729
8.265170854235212,30.84603756124327,5.630855415565034,32.42680396200539
13.4225365329095,46.809947777850866,8.586482529851049,49.44758214693467
41.12735579713003,134.52151940037163,24.803571464303783,142.83807522517628
45.304103666501895,139.4316940208739,25.850797718668147,148.86881086798286
32.569183038953845,94.58777565874463,17.639396331546948,101.58123493458461
42.36849839082262,116.40649262498461,21.842893011396885,125.78820754049669
49.1812069023176,135.12425542564338,38.530083474399085,148.86881086798286
30.719045317824616,89.21458556384277,25.28239716470594,97.68368148754794
38.60043246905335,118.79991553785061,33.47050452191394,129.32009894656687
35.0612460330069,114.68016839437729,32.13249575256355,124.1504300420997
26.828287372143095,93.5613568851265,26.079984385166163,100.76532186739051
31.87712762251037,118.96705988656599,33.00163092747728,127.50851049004147
31.139985370095292,124.89565959296337,34.49019739015914,133.25988965185013
24.36668861427558,105.54372386892904,29.024245098381922,112.141071716284
nan,nan,nan,nan
8.278751506418045,42.59048430956319,11.625682406141616,44.9181875373065
4.948782408568837,28.06593970296037,7.6362577926776245,29.504234472593886
6.057986749217235,38.24862301375165,10.376438828833187,40.09148099871468
5.4821413371472,39.007462484168066,10.554736036982936,40.780368511142996
4.179375268045375,34.038280035470706,9.189023232991872,35.50365943646848
4.305157353308258,40.96083609215108,11.03587865014399,42.63936081586489
4.3179257892147245,49.35411761016638,13.274911000958586,51.29031751005906
4.167897676227278,59.60371365985136,16.00976592620125,61.85698552384206
6.845561564423544,130.6210959150239,35.04784902391309,135.41449011231106
5.580502334138111,159.80467828628016,42.84563489665287,165.54282116171666
1.5877582008446507,90.96260640531321,24.377069673518005,94.18576466759627
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
-24.95788399914922,128.39718235794427,35.04784902391309,135.41449011231106
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
